# cell_number,T2_degC,LON,LAT
5.451000000000000000e+03,2.841854553222656250e+02,-1.550360107421875000e+01,2.805841064453125000e+01
5.452000000000000000e+03,2.842081298828125000e+02,-1.550134277343750000e+01,2.805838394165039062e+01
5.453000000000000000e+03,2.842397460937500000e+02,-1.549905395507812500e+01,2.805836868286132812e+01
5.454000000000000000e+03,2.842743225097656250e+02,-1.549676513671875000e+01,2.805833435058593750e+01
5.455000000000000000e+03,2.843428649902343750e+02,-1.549447631835937500e+01,2.805830764770507812e+01
5.456000000000000000e+03,2.844382019042968750e+02,-1.549218750000000000e+01,2.805828094482421875e+01
5.457000000000000000e+03,2.845718994140625000e+02,-1.548992919921875000e+01,2.805826187133789062e+01
5.458000000000000000e+03,2.847044982910156250e+02,-1.548764038085937500e+01,2.805823516845703125e+01
5.459000000000000000e+03,2.848918151855468750e+02,-1.548535156250000000e+01,2.805821228027343750e+01
5.460000000000000000e+03,2.851107788085937500e+02,-1.548306274414062500e+01,2.805819320678710938e+01
5.461000000000000000e+03,2.853177185058593750e+02,-1.548077392578125000e+01,2.805815887451171875e+01
5.462000000000000000e+03,2.854733886718750000e+02,-1.547851562500000000e+01,2.805813980102539062e+01
5.463000000000000000e+03,2.855580749511718750e+02,-1.547622680664062500e+01,2.805810928344726562e+01
5.464000000000000000e+03,2.856935729980468750e+02,-1.547393798828125000e+01,2.805808258056640625e+01
5.465000000000000000e+03,2.857524719238281250e+02,-1.547164916992187500e+01,2.805805587768554688e+01
5.466000000000000000e+03,2.858053894042968750e+02,-1.546936035156250000e+01,2.805802154541015625e+01
5.467000000000000000e+03,2.858557739257812500e+02,-1.546707153320312500e+01,2.805801010131835938e+01
5.468000000000000000e+03,2.858015441894531250e+02,-1.546481323242187500e+01,2.805798721313476562e+01
5.469000000000000000e+03,2.858396606445312500e+02,-1.546252441406250000e+01,2.805795288085937500e+01
5.470000000000000000e+03,2.858611450195312500e+02,-1.546023559570312500e+01,2.805791854858398438e+01
5.471000000000000000e+03,2.858939819335937500e+02,-1.545794677734375000e+01,2.805790710449218750e+01
5.472000000000000000e+03,2.858974609375000000e+02,-1.545565795898437500e+01,2.805787277221679688e+01
5.473000000000000000e+03,2.859425048828125000e+02,-1.545339965820312500e+01,2.805784988403320312e+01
5.474000000000000000e+03,2.860521545410156250e+02,-1.545111083984375000e+01,2.805781555175781250e+01
5.475000000000000000e+03,2.861741638183593750e+02,-1.544882202148437500e+01,2.805779647827148438e+01
5.476000000000000000e+03,2.863098754882812500e+02,-1.544653320312500000e+01,2.805776977539062500e+01
5.477000000000000000e+03,2.864473876953125000e+02,-1.544424438476562500e+01,2.805774307250976562e+01
5.478000000000000000e+03,2.865886230468750000e+02,-1.544198608398437500e+01,2.805770111083984375e+01
5.479000000000000000e+03,2.867284545898437500e+02,-1.543969726562500000e+01,2.805769348144531250e+01
5.480000000000000000e+03,2.868565368652343750e+02,-1.543740844726562500e+01,2.805765151977539062e+01
5.481000000000000000e+03,2.869654541015625000e+02,-1.543511962890625000e+01,2.805764770507812500e+01
5.482000000000000000e+03,2.870632629394531250e+02,-1.543283081054687500e+01,2.805760574340820312e+01
5.483000000000000000e+03,2.871641845703125000e+02,-1.543057250976562500e+01,2.805757904052734375e+01
5.484000000000000000e+03,2.872915344238281250e+02,-1.542828369140625000e+01,2.805755233764648438e+01
5.485000000000000000e+03,2.874550170898437500e+02,-1.542599487304687500e+01,2.805752944946289062e+01
5.486000000000000000e+03,2.876392211914062500e+02,-1.542370605468750000e+01,2.805751037597656250e+01
5.487000000000000000e+03,2.878312988281250000e+02,-1.542141723632812500e+01,2.805747604370117188e+01
5.488000000000000000e+03,2.880409545898437500e+02,-1.541915893554687500e+01,2.805745315551757812e+01
5.489000000000000000e+03,2.882625732421875000e+02,-1.541687011718750000e+01,2.805742645263671875e+01
5.490000000000000000e+03,2.884703063964843750e+02,-1.541458129882812500e+01,2.805739974975585938e+01
5.491000000000000000e+03,2.885957946777343750e+02,-1.541229248046875000e+01,2.805736541748046875e+01
5.492000000000000000e+03,2.886027221679687500e+02,-1.541000366210937500e+01,2.805733871459960938e+01
5.493000000000000000e+03,2.893125305175781250e+02,-1.540774536132812500e+01,2.805731964111328125e+01
5.494000000000000000e+03,2.893653564453125000e+02,-1.540545654296875000e+01,2.805728912353515625e+01
5.495000000000000000e+03,2.894185485839843750e+02,-1.540316772460937500e+01,2.805726242065429688e+01
5.496000000000000000e+03,2.894863281250000000e+02,-1.540087890625000000e+01,2.805722808837890625e+01
5.497000000000000000e+03,2.895730285644531250e+02,-1.539859008789062500e+01,2.805720138549804688e+01
5.498000000000000000e+03,2.896157531738281250e+02,-1.539633178710937500e+01,2.805717468261718750e+01
5.499000000000000000e+03,2.896478576660156250e+02,-1.539404296875000000e+01,2.805715560913085938e+01
5.500000000000000000e+03,2.896741638183593750e+02,-1.539175415039062500e+01,2.805713272094726562e+01
5.501000000000000000e+03,2.789270629882812500e+02,-1.561773681640625000e+01,2.806164932250976562e+01
5.502000000000000000e+03,2.790757751464843750e+02,-1.561544799804687500e+01,2.806162643432617188e+01
5.503000000000000000e+03,2.792484436035156250e+02,-1.561315917968750000e+01,2.806160736083984375e+01
5.504000000000000000e+03,2.794093017578125000e+02,-1.561087036132812500e+01,2.806158065795898438e+01
5.505000000000000000e+03,2.795350341796875000e+02,-1.560861206054687500e+01,2.806155395507812500e+01
5.506000000000000000e+03,2.796163024902343750e+02,-1.560632324218750000e+01,2.806152725219726562e+01
5.507000000000000000e+03,2.797290039062500000e+02,-1.560403442382812500e+01,2.806151199340820312e+01
5.508000000000000000e+03,2.805429687500000000e+02,-1.560174560546875000e+01,2.806147766113281250e+01
5.509000000000000000e+03,2.806706237792968750e+02,-1.559945678710937500e+01,2.806146240234375000e+01
5.510000000000000000e+03,2.807286682128906250e+02,-1.559719848632812500e+01,2.806143569946289062e+01
5.511000000000000000e+03,2.808610839843750000e+02,-1.559490966796875000e+01,2.806141662597656250e+01
5.512000000000000000e+03,2.811417846679687500e+02,-1.559262084960937500e+01,2.806138992309570312e+01
5.513000000000000000e+03,2.810289306640625000e+02,-1.559033203125000000e+01,2.806136322021484375e+01
5.514000000000000000e+03,2.811547851562500000e+02,-1.558804321289062500e+01,2.806135559082031250e+01
5.515000000000000000e+03,2.813319091796875000e+02,-1.558575439453125000e+01,2.806130599975585938e+01
5.516000000000000000e+03,2.813973693847656250e+02,-1.558349609375000000e+01,2.806130218505859375e+01
5.517000000000000000e+03,2.813524475097656250e+02,-1.558120727539062500e+01,2.806127166748046875e+01
5.518000000000000000e+03,2.812954101562500000e+02,-1.557891845703125000e+01,2.806123733520507812e+01
5.519000000000000000e+03,2.813467407226562500e+02,-1.557662963867187500e+01,2.806121063232421875e+01
5.520000000000000000e+03,2.814961547851562500e+02,-1.557434082031250000e+01,2.806119918823242188e+01
5.521000000000000000e+03,2.815756835937500000e+02,-1.557208251953125000e+01,2.806117630004882812e+01
5.522000000000000000e+03,2.816243896484375000e+02,-1.556979370117187500e+01,2.806114959716796875e+01
5.523000000000000000e+03,2.816394653320312500e+02,-1.556750488281250000e+01,2.806113052368164062e+01
5.524000000000000000e+03,2.815867004394531250e+02,-1.556521606445312500e+01,2.806110382080078125e+01
5.525000000000000000e+03,2.816447143554687500e+02,-1.556292724609375000e+01,2.806107330322265625e+01
5.526000000000000000e+03,2.819005432128906250e+02,-1.556066894531250000e+01,2.806104660034179688e+01
5.527000000000000000e+03,2.822642211914062500e+02,-1.555838012695312500e+01,2.806101989746093750e+01
5.528000000000000000e+03,2.826198730468750000e+02,-1.555609130859375000e+01,2.806100845336914062e+01
5.529000000000000000e+03,2.829177246093750000e+02,-1.555380249023437500e+01,2.806098556518554688e+01
5.530000000000000000e+03,2.831387939453125000e+02,-1.555151367187500000e+01,2.806095886230468750e+01
5.531000000000000000e+03,2.834377441406250000e+02,-1.554925537109375000e+01,2.806093215942382812e+01
5.532000000000000000e+03,2.836289672851562500e+02,-1.554696655273437500e+01,2.806089782714843750e+01
5.533000000000000000e+03,2.837776489257812500e+02,-1.554467773437500000e+01,2.806089019775390625e+01
5.534000000000000000e+03,2.838866882324218750e+02,-1.554238891601562500e+01,2.806085586547851562e+01
5.535000000000000000e+03,2.837131958007812500e+02,-1.554010009765625000e+01,2.806082916259765625e+01
5.536000000000000000e+03,2.837774658203125000e+02,-1.553784179687500000e+01,2.806079483032226562e+01
5.537000000000000000e+03,2.838030700683593750e+02,-1.553555297851562500e+01,2.806077575683593750e+01
5.538000000000000000e+03,2.837720642089843750e+02,-1.553326416015625000e+01,2.806075286865234375e+01
5.539000000000000000e+03,2.837273559570312500e+02,-1.553097534179687500e+01,2.806074142456054688e+01
5.540000000000000000e+03,2.836795959472656250e+02,-1.552868652343750000e+01,2.806069946289062500e+01
5.541000000000000000e+03,2.836409301757812500e+02,-1.552642822265625000e+01,2.806068420410156250e+01
5.542000000000000000e+03,2.835963439941406250e+02,-1.552413940429687500e+01,2.806066513061523438e+01
5.543000000000000000e+03,2.835707397460937500e+02,-1.552185058593750000e+01,2.806063842773437500e+01
5.544000000000000000e+03,2.836542663574218750e+02,-1.551956176757812500e+01,2.806059646606445312e+01
5.545000000000000000e+03,2.838286132812500000e+02,-1.551727294921875000e+01,2.806058502197265625e+01
5.546000000000000000e+03,2.840870056152343750e+02,-1.551498413085937500e+01,2.806056213378906250e+01
5.547000000000000000e+03,2.842413024902343750e+02,-1.551272583007812500e+01,2.806052017211914062e+01
5.548000000000000000e+03,2.843226623535156250e+02,-1.551043701171875000e+01,2.806050109863281250e+01
5.549000000000000000e+03,2.842864990234375000e+02,-1.550814819335937500e+01,2.806048202514648438e+01
5.550000000000000000e+03,2.843357543945312500e+02,-1.550585937500000000e+01,2.806044769287109375e+01
5.551000000000000000e+03,2.843763122558593750e+02,-1.550357055664062500e+01,2.806043243408203125e+01
5.552000000000000000e+03,2.844071960449218750e+02,-1.550131225585937500e+01,2.806039047241210938e+01
5.553000000000000000e+03,2.844519348144531250e+02,-1.549902343750000000e+01,2.806037902832031250e+01
5.554000000000000000e+03,2.844855957031250000e+02,-1.549673461914062500e+01,2.806034469604492188e+01
5.555000000000000000e+03,2.845246582031250000e+02,-1.549444580078125000e+01,2.806032943725585938e+01
5.556000000000000000e+03,2.845703735351562500e+02,-1.549215698242187500e+01,2.806029510498046875e+01
5.557000000000000000e+03,2.846188049316406250e+02,-1.548989868164062500e+01,2.806026840209960938e+01
5.558000000000000000e+03,2.847090759277343750e+02,-1.548760986328125000e+01,2.806024169921875000e+01
5.559000000000000000e+03,2.848861389160156250e+02,-1.548532104492187500e+01,2.806022262573242188e+01
5.560000000000000000e+03,2.850912780761718750e+02,-1.548303222656250000e+01,2.806019973754882812e+01
5.561000000000000000e+03,2.852841796875000000e+02,-1.548074340820312500e+01,2.806017303466796875e+01
5.562000000000000000e+03,2.854405517578125000e+02,-1.547848510742187500e+01,2.806014633178710938e+01
5.563000000000000000e+03,2.855530090332031250e+02,-1.547619628906250000e+01,2.806011962890625000e+01
5.564000000000000000e+03,2.856917419433593750e+02,-1.547390747070312500e+01,2.806010437011718750e+01
5.565000000000000000e+03,2.857837219238281250e+02,-1.547161865234375000e+01,2.806007003784179688e+01
5.566000000000000000e+03,2.858483581542968750e+02,-1.546932983398437500e+01,2.806004333496093750e+01
5.567000000000000000e+03,2.858939208984375000e+02,-1.546704101562500000e+01,2.806001663208007812e+01
5.568000000000000000e+03,2.859081726074218750e+02,-1.546478271484375000e+01,2.805998229980468750e+01
5.569000000000000000e+03,2.859318847656250000e+02,-1.546249389648437500e+01,2.805996704101562500e+01
5.570000000000000000e+03,2.859092407226562500e+02,-1.546020507812500000e+01,2.805994033813476562e+01
5.571000000000000000e+03,2.858502502441406250e+02,-1.545791625976562500e+01,2.805992126464843750e+01
5.572000000000000000e+03,2.858048400878906250e+02,-1.545562744140625000e+01,2.805987930297851562e+01
5.573000000000000000e+03,2.858343811035156250e+02,-1.545336914062500000e+01,2.805986785888671875e+01
5.574000000000000000e+03,2.859714660644531250e+02,-1.545108032226562500e+01,2.805983352661132812e+01
5.575000000000000000e+03,2.861827087402343750e+02,-1.544879150390625000e+01,2.805980300903320312e+01
5.576000000000000000e+03,2.863544006347656250e+02,-1.544650268554687500e+01,2.805978393554687500e+01
5.577000000000000000e+03,2.865104064941406250e+02,-1.544421386718750000e+01,2.805974960327148438e+01
5.578000000000000000e+03,2.866522827148437500e+02,-1.544195556640625000e+01,2.805973052978515625e+01
5.579000000000000000e+03,2.868192749023437500e+02,-1.543966674804687500e+01,2.805970382690429688e+01
5.580000000000000000e+03,2.869555053710937500e+02,-1.543737792968750000e+01,2.805966949462890625e+01
5.581000000000000000e+03,2.870584411621093750e+02,-1.543508911132812500e+01,2.805965423583984375e+01
5.582000000000000000e+03,2.870787658691406250e+02,-1.543280029296875000e+01,2.805961227416992188e+01
5.583000000000000000e+03,2.871675720214843750e+02,-1.543054199218750000e+01,2.805959320068359375e+01
5.584000000000000000e+03,2.872997741699218750e+02,-1.542825317382812500e+01,2.805956649780273438e+01
5.585000000000000000e+03,2.874882507324218750e+02,-1.542596435546875000e+01,2.805954360961914062e+01
5.586000000000000000e+03,2.877052917480468750e+02,-1.542367553710937500e+01,2.805950927734375000e+01
5.587000000000000000e+03,2.879142456054687500e+02,-1.542138671875000000e+01,2.805949020385742188e+01
5.588000000000000000e+03,2.881141967773437500e+02,-1.541912841796875000e+01,2.805947113037109375e+01
5.589000000000000000e+03,2.883062438964843750e+02,-1.541683959960937500e+01,2.805942916870117188e+01
5.590000000000000000e+03,2.884811096191406250e+02,-1.541455078125000000e+01,2.805940246582031250e+01
5.591000000000000000e+03,2.885831909179687500e+02,-1.541226196289062500e+01,2.805938720703125000e+01
5.592000000000000000e+03,2.885745544433593750e+02,-1.540997314453125000e+01,2.805935287475585938e+01
5.593000000000000000e+03,2.892840270996093750e+02,-1.540771484375000000e+01,2.805932617187500000e+01
5.594000000000000000e+03,2.893659667968750000e+02,-1.540542602539062500e+01,2.805930709838867188e+01
5.595000000000000000e+03,2.894518127441406250e+02,-1.540313720703125000e+01,2.805928039550781250e+01
5.596000000000000000e+03,2.895775451660156250e+02,-1.540084838867187500e+01,2.805924987792968750e+01
5.597000000000000000e+03,2.896371765136718750e+02,-1.539855957031250000e+01,2.805921554565429688e+01
5.598000000000000000e+03,2.896543579101562500e+02,-1.539630126953125000e+01,2.805918884277343750e+01
5.599000000000000000e+03,2.896788024902343750e+02,-1.539401245117187500e+01,2.805916213989257812e+01
5.600000000000000000e+03,2.897032165527343750e+02,-1.539172363281250000e+01,2.805913543701171875e+01
5.601000000000000000e+03,2.791242675781250000e+02,-1.561770629882812500e+01,2.806366348266601562e+01
5.602000000000000000e+03,2.792797546386718750e+02,-1.561541748046875000e+01,2.806364440917968750e+01
5.603000000000000000e+03,2.794581909179687500e+02,-1.561312866210937500e+01,2.806362152099609375e+01
5.604000000000000000e+03,2.796232910156250000e+02,-1.561083984375000000e+01,2.806358718872070312e+01
5.605000000000000000e+03,2.797461853027343750e+02,-1.560858154296875000e+01,2.806357574462890625e+01
5.606000000000000000e+03,2.798261413574218750e+02,-1.560629272460937500e+01,2.806354141235351562e+01
5.607000000000000000e+03,2.799356994628906250e+02,-1.560400390625000000e+01,2.806352615356445312e+01
5.608000000000000000e+03,2.800300903320312500e+02,-1.560171508789062500e+01,2.806350708007812500e+01
5.609000000000000000e+03,2.808597106933593750e+02,-1.559942626953125000e+01,2.806347274780273438e+01
5.610000000000000000e+03,2.809077758789062500e+02,-1.559716796875000000e+01,2.806345367431640625e+01
5.611000000000000000e+03,2.810318603515625000e+02,-1.559487915039062500e+01,2.806342315673828125e+01
5.612000000000000000e+03,2.813120117187500000e+02,-1.559259033203125000e+01,2.806340408325195312e+01
5.613000000000000000e+03,2.809731445312500000e+02,-1.559030151367187500e+01,2.806337738037109375e+01
5.614000000000000000e+03,2.811576538085937500e+02,-1.558801269531250000e+01,2.806335449218750000e+01
5.615000000000000000e+03,2.812345886230468750e+02,-1.558575439453125000e+01,2.806333541870117188e+01
5.616000000000000000e+03,2.814686889648437500e+02,-1.558346557617187500e+01,2.806331634521484375e+01
5.617000000000000000e+03,2.815553588867187500e+02,-1.558117675781250000e+01,2.806328964233398438e+01
5.618000000000000000e+03,2.815863647460937500e+02,-1.557888793945312500e+01,2.806325912475585938e+01
5.619000000000000000e+03,2.816183471679687500e+02,-1.557659912109375000e+01,2.806323242187500000e+01
5.620000000000000000e+03,2.817512207031250000e+02,-1.557434082031250000e+01,2.806321334838867188e+01
5.621000000000000000e+03,2.818074340820312500e+02,-1.557205200195312500e+01,2.806318664550781250e+01
5.622000000000000000e+03,2.818096923828125000e+02,-1.556976318359375000e+01,2.806317901611328125e+01
5.623000000000000000e+03,2.817546997070312500e+02,-1.556747436523437500e+01,2.806313705444335938e+01
5.624000000000000000e+03,2.816184997558593750e+02,-1.556518554687500000e+01,2.806312561035156250e+01
5.625000000000000000e+03,2.816125793457031250e+02,-1.556292724609375000e+01,2.806308364868164062e+01
5.626000000000000000e+03,2.818531494140625000e+02,-1.556063842773437500e+01,2.806306076049804688e+01
5.627000000000000000e+03,2.822339782714843750e+02,-1.555834960937500000e+01,2.806303405761718750e+01
5.628000000000000000e+03,2.825958862304687500e+02,-1.555606079101562500e+01,2.806303024291992188e+01
5.629000000000000000e+03,2.828943481445312500e+02,-1.555377197265625000e+01,2.806299591064453125e+01
5.630000000000000000e+03,2.831081848144531250e+02,-1.555148315429687500e+01,2.806297302246093750e+01
5.631000000000000000e+03,2.834022216796875000e+02,-1.554922485351562500e+01,2.806294631958007812e+01
5.632000000000000000e+03,2.835931701660156250e+02,-1.554693603515625000e+01,2.806292724609375000e+01
5.633000000000000000e+03,2.837721252441406250e+02,-1.554464721679687500e+01,2.806290435791015625e+01
5.634000000000000000e+03,2.839418334960937500e+02,-1.554235839843750000e+01,2.806287002563476562e+01
5.635000000000000000e+03,2.838113403320312500e+02,-1.554006958007812500e+01,2.806284332275390625e+01
5.636000000000000000e+03,2.839002990722656250e+02,-1.553781127929687500e+01,2.806282424926757812e+01
5.637000000000000000e+03,2.839485778808593750e+02,-1.553552246093750000e+01,2.806280136108398438e+01
5.638000000000000000e+03,2.839438781738281250e+02,-1.553323364257812500e+01,2.806277465820312500e+01
5.639000000000000000e+03,2.839191894531250000e+02,-1.553094482421875000e+01,2.806274795532226562e+01
5.640000000000000000e+03,2.838870239257812500e+02,-1.552865600585937500e+01,2.806272125244140625e+01
5.641000000000000000e+03,2.838308105468750000e+02,-1.552639770507812500e+01,2.806269454956054688e+01
5.642000000000000000e+03,2.837468566894531250e+02,-1.552410888671875000e+01,2.806267166137695312e+01
5.643000000000000000e+03,2.836899108886718750e+02,-1.552182006835937500e+01,2.806264495849609375e+01
5.644000000000000000e+03,2.837615051269531250e+02,-1.551953125000000000e+01,2.806261825561523438e+01
5.645000000000000000e+03,2.839369506835937500e+02,-1.551724243164062500e+01,2.806261062622070312e+01
5.646000000000000000e+03,2.841916503906250000e+02,-1.551495361328125000e+01,2.806257247924804688e+01
5.647000000000000000e+03,2.843418273925781250e+02,-1.551269531250000000e+01,2.806254959106445312e+01
5.648000000000000000e+03,2.844317321777343750e+02,-1.551040649414062500e+01,2.806252288818359375e+01
5.649000000000000000e+03,2.843977966308593750e+02,-1.550811767578125000e+01,2.806249618530273438e+01
5.650000000000000000e+03,2.844752502441406250e+02,-1.550582885742187500e+01,2.806246948242187500e+01
5.651000000000000000e+03,2.845466308593750000e+02,-1.550354003906250000e+01,2.806244277954101562e+01
5.652000000000000000e+03,2.846020812988281250e+02,-1.550128173828125000e+01,2.806240081787109375e+01
5.653000000000000000e+03,2.846663818359375000e+02,-1.549899291992187500e+01,2.806239318847656250e+01
5.654000000000000000e+03,2.847105407714843750e+02,-1.549670410156250000e+01,2.806235885620117188e+01
5.655000000000000000e+03,2.847375488281250000e+02,-1.549441528320312500e+01,2.806234359741210938e+01
5.656000000000000000e+03,2.847528686523437500e+02,-1.549212646484375000e+01,2.806231689453125000e+01
5.657000000000000000e+03,2.847608337402343750e+02,-1.548986816406250000e+01,2.806229782104492188e+01
5.658000000000000000e+03,2.848163146972656250e+02,-1.548757934570312500e+01,2.806224822998046875e+01
5.659000000000000000e+03,2.849689941406250000e+02,-1.548529052734375000e+01,2.806224441528320312e+01
5.660000000000000000e+03,2.851513366699218750e+02,-1.548300170898437500e+01,2.806221389770507812e+01
5.661000000000000000e+03,2.853214721679687500e+02,-1.548071289062500000e+01,2.806217956542968750e+01
5.662000000000000000e+03,2.854724731445312500e+02,-1.547845458984375000e+01,2.806215286254882812e+01
5.663000000000000000e+03,2.856010742187500000e+02,-1.547616577148437500e+01,2.806214141845703125e+01
5.664000000000000000e+03,2.857608337402343750e+02,-1.547387695312500000e+01,2.806211853027343750e+01
5.665000000000000000e+03,2.858693237304687500e+02,-1.547158813476562500e+01,2.806208419799804688e+01
5.666000000000000000e+03,2.859369201660156250e+02,-1.546929931640625000e+01,2.806205749511718750e+01
5.667000000000000000e+03,2.859747619628906250e+02,-1.546704101562500000e+01,2.806203079223632812e+01
5.668000000000000000e+03,2.859842529296875000e+02,-1.546475219726562500e+01,2.806201934814453125e+01
5.669000000000000000e+03,2.859933471679687500e+02,-1.546246337890625000e+01,2.806198501586914062e+01
5.670000000000000000e+03,2.859329833984375000e+02,-1.546017456054687500e+01,2.806195449829101562e+01
5.671000000000000000e+03,2.858310852050781250e+02,-1.545788574218750000e+01,2.806193542480468750e+01
5.672000000000000000e+03,2.857562255859375000e+02,-1.545562744140625000e+01,2.806190109252929688e+01
5.673000000000000000e+03,2.857895507812500000e+02,-1.545333862304687500e+01,2.806188201904296875e+01
5.674000000000000000e+03,2.859597473144531250e+02,-1.545104980468750000e+01,2.806184005737304688e+01
5.675000000000000000e+03,2.862143554687500000e+02,-1.544876098632812500e+01,2.806183242797851562e+01
5.676000000000000000e+03,2.864131164550781250e+02,-1.544647216796875000e+01,2.806179046630859375e+01
5.677000000000000000e+03,2.865763549804687500e+02,-1.544418334960937500e+01,2.806176376342773438e+01
5.678000000000000000e+03,2.867124633789062500e+02,-1.544192504882812500e+01,2.806174468994140625e+01
5.679000000000000000e+03,2.868844299316406250e+02,-1.543963623046875000e+01,2.806171798706054688e+01
5.680000000000000000e+03,2.870264587402343750e+02,-1.543734741210937500e+01,2.806169509887695312e+01
5.681000000000000000e+03,2.871082763671875000e+02,-1.543505859375000000e+01,2.806166076660156250e+01
5.682000000000000000e+03,2.870907897949218750e+02,-1.543276977539062500e+01,2.806162643432617188e+01
5.683000000000000000e+03,2.871688232421875000e+02,-1.543051147460937500e+01,2.806161499023437500e+01
5.684000000000000000e+03,2.873084716796875000e+02,-1.542822265625000000e+01,2.806159591674804688e+01
5.685000000000000000e+03,2.875253295898437500e+02,-1.542593383789062500e+01,2.806155395507812500e+01
5.686000000000000000e+03,2.877588500976562500e+02,-1.542364501953125000e+01,2.806152725219726562e+01
5.687000000000000000e+03,2.879780883789062500e+02,-1.542135620117187500e+01,2.806149673461914062e+01
5.688000000000000000e+03,2.881661987304687500e+02,-1.541909790039062500e+01,2.806147766113281250e+01
5.689000000000000000e+03,2.883316345214843750e+02,-1.541680908203125000e+01,2.806145858764648438e+01
5.690000000000000000e+03,2.884773559570312500e+02,-1.541452026367187500e+01,2.806142425537109375e+01
5.691000000000000000e+03,2.885634155273437500e+02,-1.541223144531250000e+01,2.806140136718750000e+01
5.692000000000000000e+03,2.885502929687500000e+02,-1.540994262695312500e+01,2.806137466430664062e+01
5.693000000000000000e+03,2.893056335449218750e+02,-1.540768432617187500e+01,2.806135559082031250e+01
5.694000000000000000e+03,2.894391479492187500e+02,-1.540539550781250000e+01,2.806130599975585938e+01
5.695000000000000000e+03,2.895564575195312500e+02,-1.540310668945312500e+01,2.806128692626953125e+01
5.696000000000000000e+03,2.896683959960937500e+02,-1.540081787109375000e+01,2.806126785278320312e+01
5.697000000000000000e+03,2.896710510253906250e+02,-1.539852905273437500e+01,2.806122589111328125e+01
5.698000000000000000e+03,2.896681518554687500e+02,-1.539627075195312500e+01,2.806121063232421875e+01
5.699000000000000000e+03,2.896901245117187500e+02,-1.539398193359375000e+01,2.806117630004882812e+01
5.700000000000000000e+03,2.897197570800781250e+02,-1.539169311523437500e+01,2.806114959716796875e+01
5.701000000000000000e+03,2.793199768066406250e+02,-1.561767578125000000e+01,2.806568527221679688e+01
5.702000000000000000e+03,2.794795532226562500e+02,-1.561538696289062500e+01,2.806565093994140625e+01
5.703000000000000000e+03,2.796594848632812500e+02,-1.561309814453125000e+01,2.806563568115234375e+01
5.704000000000000000e+03,2.798316955566406250e+02,-1.561083984375000000e+01,2.806560897827148438e+01
5.705000000000000000e+03,2.799562072753906250e+02,-1.560855102539062500e+01,2.806558990478515625e+01
5.706000000000000000e+03,2.800465393066406250e+02,-1.560626220703125000e+01,2.806556320190429688e+01
5.707000000000000000e+03,2.801515197753906250e+02,-1.560397338867187500e+01,2.806555557250976562e+01
5.708000000000000000e+03,2.802109680175781250e+02,-1.560168457031250000e+01,2.806551361083984375e+01
5.709000000000000000e+03,2.810659790039062500e+02,-1.559942626953125000e+01,2.806548690795898438e+01
5.710000000000000000e+03,2.811028747558593750e+02,-1.559713745117187500e+01,2.806546020507812500e+01
5.711000000000000000e+03,2.812132263183593750e+02,-1.559484863281250000e+01,2.806545257568359375e+01
5.712000000000000000e+03,2.814742431640625000e+02,-1.559255981445312500e+01,2.806542587280273438e+01
5.713000000000000000e+03,2.809606628417968750e+02,-1.559027099609375000e+01,2.806539916992187500e+01
5.714000000000000000e+03,2.811253662109375000e+02,-1.558801269531250000e+01,2.806537246704101562e+01
5.715000000000000000e+03,2.812235107421875000e+02,-1.558572387695312500e+01,2.806534957885742188e+01
5.716000000000000000e+03,2.813291320800781250e+02,-1.558343505859375000e+01,2.806532287597656250e+01
5.717000000000000000e+03,2.816602783203125000e+02,-1.558114624023437500e+01,2.806530380249023438e+01
5.718000000000000000e+03,2.818023071289062500e+02,-1.557885742187500000e+01,2.806526947021484375e+01
5.719000000000000000e+03,2.818661804199218750e+02,-1.557656860351562500e+01,2.806524658203125000e+01
5.720000000000000000e+03,2.820292053222656250e+02,-1.557431030273437500e+01,2.806523513793945312e+01
5.721000000000000000e+03,2.820535583496093750e+02,-1.557202148437500000e+01,2.806521224975585938e+01
5.722000000000000000e+03,2.820061645507812500e+02,-1.556973266601562500e+01,2.806518554687500000e+01
5.723000000000000000e+03,2.818860778808593750e+02,-1.556744384765625000e+01,2.806515884399414062e+01
5.724000000000000000e+03,2.816859741210937500e+02,-1.556515502929687500e+01,2.806513214111328125e+01
5.725000000000000000e+03,2.816227111816406250e+02,-1.556289672851562500e+01,2.806511306762695312e+01
5.726000000000000000e+03,2.818126220703125000e+02,-1.556060791015625000e+01,2.806508255004882812e+01
5.727000000000000000e+03,2.821389160156250000e+02,-1.555831909179687500e+01,2.806506347656250000e+01
5.728000000000000000e+03,2.824564208984375000e+02,-1.555603027343750000e+01,2.806502914428710938e+01
5.729000000000000000e+03,2.827262878417968750e+02,-1.555374145507812500e+01,2.806501007080078125e+01
5.730000000000000000e+03,2.829392700195312500e+02,-1.555148315429687500e+01,2.806498336791992188e+01
5.731000000000000000e+03,2.832422180175781250e+02,-1.554919433593750000e+01,2.806497573852539062e+01
5.732000000000000000e+03,2.834510803222656250e+02,-1.554690551757812500e+01,2.806492614746093750e+01
5.733000000000000000e+03,2.836673889160156250e+02,-1.554461669921875000e+01,2.806491851806640625e+01
5.734000000000000000e+03,2.838895263671875000e+02,-1.554232788085937500e+01,2.806489181518554688e+01
5.735000000000000000e+03,2.838518676757812500e+02,-1.554003906250000000e+01,2.806487274169921875e+01
